obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
148,1.2376788584748163e+18,7.48809608828975,11.9239046328853,22.25801,21.18799,20.9373,20.4247,20.09224,7773,301,2,359,6.969334821194848e+18,QSO,0.6779063,6190,56210,52
149,1.2376803337975892e+18,26.1757476374167,29.3526637290697,20.42237,19.89793,19.80132,19.94126,19.68253,8116,301,6,382,7.056025816644475e+18,QSO,0.7895975,6267,56279,40
150,1.237678597537923e+18,324.148436945308,2.30527848267999,18.47493,17.4034,17.0419,16.83781,16.84213,7712,301,4,90,1.2746369611563555e+19,STAR,-0.0005523633,11321,58425,206
151,1.2376551260816015e+18,181.251254846669,5.43422730484275,23.06774,20.21379,18.3833,17.74825,17.43067,2247,301,5,137,9.481344801392824e+17,GALAXY,0.3619053,842,52376,461
152,1.237672764984984e+18,354.880416856235,8.8418155465695,23.78987,21.23693,19.44988,18.67727,18.17599,6354,301,4,283,6.935679869444708e+18,GALAXY,0.4159123,6160,56190,496
153,1.2376503720968847e+18,189.909175823209,-1.37488998651693,21.13207,20.65498,20.71709,20.57863,20.45861,1140,301,6,247,4.253905846843759e+18,QSO,2.479195,3778,55213,931
154,1.2376623394741947e+18,236.006250477511,28.8345461831597,22.46527,21.84359,21.86079,21.79813,21.08537,3927,301,1,61,5.32113279794311e+18,QSO,2.628266,4726,55712,472
155,1.2376623362501512e+18,228.084509211964,38.1199997383494,22.53243,21.52872,20.28883,19.55788,19.19525,3926,301,3,18,5.607138043075254e+18,GALAXY,0.4795834,4980,56048,569
156,1.237662194526716e+18,185.6130089778,42.4838073959667,21.94286,21.57722,21.39859,21.40459,20.75935,3893,301,3,178,7.468339380035541e+18,GALAXY,0.7730137,6633,56369,892
157,1.2376677828301947e+18,173.766350023606,22.316386249294,20.94992,19.88132,19.64881,19.66781,19.75346,5194,301,4,394,7.240848774008166e+18,QSO,3.053013,6431,56311,678
158,1.2376503720955743e+18,186.836402371344,-1.27919357298167,21.96122,21.31173,21.16539,21.04837,20.84916,1140,301,6,227,4.2696109960402263e+18,STAR,-0.000114755,3792,55212,722
159,1.2376709653886405e+18,147.178554052612,16.1481399948313,19.23561,18.94226,18.71678,18.49087,18.39756,5935,301,4,206,1.079075842847122e+19,QSO,1.735351,9584,57786,486
160,1.2376503710118057e+18,163.992121721995,-2.0266035292235,22.73307,21.66599,20.59412,19.73364,19.31314,1140,301,4,74,4.263913607585356e+18,GALAXY,0.6401953,3787,55565,475
161,1.237680313914098e+18,25.7791756009681,29.8638072401047,20.84912,20.92517,20.56683,20.55353,21.03535,8112,301,1,88,8.706785601066915e+18,QSO,1.130371,7733,58103,733
162,1.237657070087963e+18,33.3146329099531,-0.431919061396007,21.61352,19.73391,19.13518,18.80521,18.61712,2700,301,2,88,1.7530891573762724e+18,GALAXY,0.07523679,1557,53301,229
163,1.237667781745902e+18,148.508465798475,17.6059090906527,22.185,22.51557,21.66691,21.15103,21.10904,5194,301,2,233,1.0774987308879075e+19,GALAXY,0.8462387,9570,57805,455
164,1.2376648531108173e+18,224.237557096993,30.5883447505551,21.86826,21.57867,20.87327,20.09779,19.30069,4512,301,3,168,4.363076358899e+18,QSO,0.7731745,3875,55364,779
165,1.2376802752579507e+18,355.171801394485,25.9932302221071,21.61635,20.58691,18.79792,18.15829,17.7336,8103,301,1,66,7.099036517264546e+18,GALAXY,0.2803568,6305,56563,864
166,1.2376637831222395e+18,356.853552549501,-0.635352344541834,21.35829,20.83959,20.28889,19.79566,19.32777,4263,301,2,94,1.0311205605336177e+19,QSO,2.104685,9158,57664,779
167,1.237659324958836e+18,251.922457359808,33.1894745176455,24.33869,23.85682,21.71819,20.58455,19.92101,3225,301,2,287,1.2289398007712209e+19,GALAXY,0.7492651,10915,58257,729
168,1.2376802967384233e+18,345.732397393514,20.2938415716693,21.00789,20.73809,20.63799,20.29485,20.21817,8108,301,1,152,8.570413429776734e+18,QSO,1.647781,7612,56972,230
169,1.2376634792628723e+18,342.720856851476,0.148971117613379,23.02841,23.1375,21.8725,20.72587,19.63487,4192,301,4,240,1.03033166161681e+19,STAR,4.38448e-05,9151,58067,751
170,1.237678619561296e+18,350.823921301648,3.02983509342925,19.07469,17.16402,16.27574,15.8599,15.50459,7717,301,5,268,4.823519676268304e+18,GALAXY,0.05608281,4284,55863,598
171,1.2376634792565148e+18,328.133571241634,0.16641648055793,18.36827,16.46923,15.52549,15.06581,14.69195,4192,301,4,143,4.178501875458642e+17,GALAXY,0.05279525,371,52078,514
172,1.2376683331017116e+18,220.396836245878,15.0923642711677,24.88066,22.58237,20.88083,19.89687,19.52775,5322,301,5,71,6.159875182507088e+18,GALAXY,0.4662807,5471,56034,279
173,1.237678619562804e+18,354.183311968311,2.96750347336399,23.56744,23.50492,21.41435,20.09769,19.38752,7717,301,5,291,1.2705821546490649e+19,GALAXY,0.6641297,11285,58402,149
174,1.2376685043670067e+18,249.477551510997,54.3773350942775,26.16698,21.19697,19.61375,18.71378,18.3585,5362,301,4,124,7.104645399143799e+18,GALAXY,0.5033052,6310,56455,789
175,1.23767958054817e+18,30.7554233365352,29.5957224032888,24.414,22.53249,20.64384,19.69925,19.20603,7941,301,3,84,7.060529141813369e+18,GALAXY,0.5595729,6271,56304,39
176,1.237669761185482e+18,333.576346031251,5.35143818863257,25.82953,22.76134,21.05791,19.9923,19.51478,5655,301,1,180,4.861876958081079e+18,GALAXY,0.5401367,4318,55508,877
177,1.2376619663519255e+18,171.458051756458,40.9100905423964,22.0412,20.717,19.37741,18.68544,18.29026,3840,301,2,107,5.236818952756419e+18,GALAXY,0.4522885,4651,56008,940
178,1.2376788466467476e+18,327.37488718217,8.11130551421913,19.62474,17.77692,16.72731,16.2767,15.91203,7770,301,4,101,4.6074461186029215e+18,GALAXY,0.160181,4092,55477,959
179,1.237661464373757e+18,230.835523382741,37.0123361233211,22.81476,21.73592,19.91364,19.00196,18.59862,3723,301,3,48,5.604897787932334e+18,GALAXY,0.4805232,4978,56036,611
180,1.2376662146056195e+18,17.6973053479668,11.7560378342265,21.18762,18.8193,17.51329,16.93692,16.49573,4829,301,3,18,5.254733843114777e+18,GALAXY,0.1591254,4667,55868,578
181,1.2376607632333868e+18,145.290284407246,36.3768387125753,24.85789,22.10241,20.49372,19.53811,19.04992,3560,301,1,247,5.151203548701416e+18,GALAXY,0.5010697,4575,55590,769
182,1.2376586092930665e+18,183.595833062384,59.7140297322855,19.83528,19.54353,19.63322,19.53262,19.64931,3058,301,5,30,7.846626906183325e+18,QSO,0.6123534,6969,56420,838
183,1.2376675514175324e+18,161.409962979598,23.8154130699315,17.83451,16.16448,15.45431,15.13116,14.96696,5140,301,5,69,3.660418876551832e+18,STAR,0.0002477887,3251,54882,430
184,1.237665531718796e+18,230.396688616739,19.9415207967621,22.48901,21.7412,21.36254,21.39218,21.01894,4670,301,3,216,4.447368498998696e+18,STAR,0.0004980065,3950,55680,232
185,1.237662337337132e+18,256.167506603315,20.0517579590399,22.80242,22.50383,20.62403,19.63956,19.16967,3926,301,5,220,4.700638528555735e+18,GALAXY,0.4947426,4175,55680,23
186,1.237660765367632e+18,115.850234549535,20.382045768217,26.28745,22.30127,19.10507,18.24752,17.67255,3560,301,5,45,5.044056965225142e+18,STAR,5.444371e-05,4480,55591,92
187,1.2376623378717084e+18,252.393614377447,23.9820782350841,20.54384,18.56767,17.38086,16.87204,16.48738,3926,301,6,185,1.5921868978604216e+18,GALAXY,0.1562655,1414,53135,598
188,1.2376555034986424e+18,257.278295195391,33.6484958286143,22.05762,21.66818,21.31962,21.2496,20.88108,2335,301,4,88,1.2274574669156473e+19,QSO,1.005414,10902,58396,50
189,1.237665126920946e+18,152.138395279908,29.2044028183944,21.73561,21.58721,21.05568,20.86639,20.60853,4576,301,1,259,1.2779183437086218e+19,QSO,1.041581,11350,58455,798
190,1.237663478722265e+18,334.144289228784,-0.261565898842936,22.22049,22.0709,21.23163,21.00901,20.83056,4192,301,3,183,4.728807188788959e+18,STAR,-0.0008099879,4200,55499,100
191,1.2376802768738063e+18,8.41793205247711,27.5515533903568,21.18967,20.679,20.43017,19.9817,19.87793,8103,301,4,146,8.636915198069069e+18,QSO,0.597454,7671,57360,498
192,1.237662225152082e+18,216.010067968339,35.878007350128,22.24943,22.14901,21.34007,21.25046,20.79413,3900,301,4,540,1.2111459917250187e+19,QSO,1.433947,10757,58223,562
193,1.2376640939719396e+18,127.424631724138,24.8858450696193,19.68391,19.83819,19.87744,19.57598,19.48758,4335,301,5,116,1.252454424025526e+19,QSO,1.85673,11124,58430,122
194,1.237652944786752e+18,1.93660317371092,16.0673923416671,22.84614,20.89543,18.97654,18.23691,17.80463,1739,301,6,315,8.457188182054931e+17,GALAXY,0.3524881,751,52251,611
195,1.2376802725724823e+18,331.338274507429,19.3271182035331,21.17561,20.94323,20.62483,20.56577,20.37325,8102,301,4,49,8.525565724399523e+18,QSO,1.027572,7572,56944,915
196,1.2376683497570307e+18,239.013727713792,10.6372331624743,19.96086,18.12181,17.09761,16.5802,16.22098,5326,301,4,259,2.837270590929266e+18,GALAXY,0.163357,2520,54584,10
197,1.2376487201327027e+18,124.565102557964,-0.862069943441772,20.5743,18.54379,17.79445,17.52484,17.39496,756,301,1,58,2.3160053094552965e+18,STAR,0.0002833069,2057,53816,106
198,1.2376637826007695e+18,32.0000332094254,-1.08499662303799,21.08578,20.21958,19.35163,19.13362,18.91067,4263,301,1,329,1.2092407384794993e+18,GALAXY,0.3309532,1074,52937,88
199,1.237670964851901e+18,147.559022551049,15.8851228539084,25.47198,22.68962,21.18805,20.05139,19.72797,5935,301,3,208,5.992130389518604e+18,GALAXY,0.6987585,5322,56003,331
200,1.2376613623786378e+18,223.021699633397,41.2337554746054,23.3522,22.32745,20.70693,19.7359,19.31647,3699,301,5,206,6.815163222896956e+18,GALAXY,0.5803827,6053,56091,331
201,1.2376675492665756e+18,153.373052170029,20.6543475461923,19.89057,18.41822,17.63385,17.17821,16.90102,5140,301,1,16,2.6628215121337646e+18,GALAXY,0.1099165,2365,53739,248
202,1.2376582045109455e+18,182.86294065088,49.9601897286638,21.61017,21.24468,21.23836,21.35132,21.15582,2964,301,3,313,8.357799219780933e+18,QSO,2.544379,7423,57135,888
203,1.2376503710118712e+18,164.113298949333,-2.01476679457939,25.1639,22.04188,20.32215,19.51265,19.2833,1140,301,4,75,4.263902062713264e+18,GALAXY,0.5306696,3787,55565,433
204,1.2376543835917527e+18,147.036724556726,57.7364392901548,24.32316,24.10584,21.93611,20.52132,19.85056,2074,301,6,177,9.225713296157727e+18,GALAXY,0.73438,8194,57401,325
205,1.237664295832913e+18,201.966553974779,39.3998429047713,23.50245,21.99559,21.65374,21.44179,21.0971,4382,301,5,78,4.485778832381729e+18,STAR,-0.0002559627,3984,55333,704
206,1.2376609350170703e+18,132.583420081324,54.5637911846223,17.54113,16.41109,15.99729,15.85363,15.80229,3600,301,1,18,5.023251131489587e+17,STAR,0.0004079551,446,51899,632
207,1.237680277406024e+18,356.402458170483,27.7988227315607,21.06781,21.16635,21.193,20.7022,20.67443,8103,301,5,75,8.666203442644277e+18,QSO,1.856574,7697,57574,552
208,1.237662301900702e+18,222.755432066971,45.6902189194762,21.83931,21.71976,21.17234,21.04132,21.01801,3918,301,3,175,9.557867239069473e+18,QSO,1.472306,8489,57483,374
209,1.2376553483536965e+18,235.502411247349,50.4395056354753,24.24233,21.68947,21.35206,21.53318,21.18844,2299,301,3,252,7.569574165373801e+18,STAR,-0.001423972,6723,56428,542
210,1.237680263465206e+18,4.1291289292574,-7.52275413232799,22.43913,20.74726,18.995,18.25953,17.84817,8100,301,3,347,8.050292746500723e+18,GALAXY,0.4089954,7150,56597,394
211,1.2376503715548365e+18,178.057208005742,-1.64664436842657,19.91191,18.36312,17.50758,17.0846,16.77749,1140,301,5,168,3.716478892119429e+17,GALAXY,0.08435272,330,52370,367
212,1.2376802468167683e+18,5.81436204381026,20.248448753408,20.06749,18.04499,16.96858,16.41392,16.00607,8096,301,4,264,6.958269337699637e+18,GALAXY,0.08222613,6180,56301,756
213,1.2376711237676564e+18,151.146565835764,14.4020732035826,18.49392,17.36944,16.87552,16.66896,16.5708,5972,301,3,238,3.6570917543326264e+18,STAR,9.54195e-05,3248,54880,614
214,1.2376619492019407e+18,233.883063342281,7.8105232315716,19.55804,18.26036,17.5221,17.12757,16.88027,3836,301,2,563,1.9399357754874527e+18,GALAXY,0.1257781,1723,53905,37
215,1.2376613623773263e+18,219.4290746476,42.4776590319717,20.82862,18.8484,17.59263,17.14679,16.83524,3699,301,5,186,1.571883865511848e+18,GALAXY,0.2008373,1396,53112,464
216,1.237655125015266e+18,198.335416810686,4.47536596764787,23.79829,22.15593,20.65682,19.79297,19.37222,2247,301,3,250,5.359517572562968e+18,GALAXY,0.5056823,4760,55656,851
217,1.237678846647928e+18,330.149776200029,8.24800457793784,22.46988,20.92867,20.78699,20.63398,20.44581,7770,301,4,119,5.705093254133078e+18,STAR,-0.0003807515,5067,55751,576
218,1.2376664078992023e+18,345.555897234332,-0.165141746891196,23.54452,24.23638,22.45359,21.10418,19.83112,4874,301,3,324,1.030551563866868e+19,GALAXY,0.9060837,9153,58022,559
219,1.2376794790829102e+18,4.87692368208593,23.6482848413888,25.2403,22.87854,21.29062,19.84354,18.95496,7917,301,6,135,8.627789251021658e+18,STAR,-0.0002865322,7663,57328,66
220,1.237663306381263e+18,359.816389755007,28.892782068446,21.52685,20.28859,19.71637,19.50227,19.3676,4152,301,2,100,3.179641192295983e+18,STAR,-0.0004905125,2824,54452,363
221,1.2376551072940687e+18,145.011732488926,52.1196040540871,19.80142,18.82963,18.63616,18.56309,18.56901,2243,301,2,182,2.706686254065412e+18,STAR,-0.0003773996,2404,53764,83
222,1.2376786195637865e+18,356.462472708076,3.01388528069408,21.24563,19.96861,18.51728,17.88028,17.36355,7717,301,5,306,4.817839593243302e+18,GALAXY,0.2439049,4279,55508,414
223,1.237661361834885e+18,202.410284873968,46.3141193048174,18.24095,17.07801,16.64122,16.48353,16.44305,3699,301,4,101,1.6473241062505452e+18,STAR,-0.0002442581,1463,53063,482
224,1.23766135753769e+18,162.839267841452,45.4264513218672,24.15765,21.61064,20.01183,19.12443,18.7573,3698,301,4,67,7.503101265016281e+18,GALAXY,0.4535318,6664,56383,379
225,1.2376623378714468e+18,251.939544051132,24.3784269756691,26.50231,21.39843,19.63187,18.8528,18.39498,3926,301,6,181,4.713020953814391e+18,GALAXY,0.4214411,4186,55691,14
226,1.2376609613241385e+18,127.871886251675,27.8367978733126,24.14066,21.65608,19.44619,18.61998,18.28227,3606,301,2,24,5.015905618390964e+18,GALAXY,0.4113897,4455,55539,78
227,1.237659324417639e+18,243.644681179618,40.5657663801455,22.04567,21.803,21.65006,21.58001,21.00802,3225,301,1,221,1.2083420447099867e+19,QSO,1.032683,10732,58253,955
228,1.2376543835898511e+18,140.639888161744,55.0094846728697,20.4467,18.30079,17.0049,16.48181,16.10535,2074,301,6,148,6.249811389427487e+17,GALAXY,0.1844328,555,52266,388
229,1.23766875884762e+18,301.904433378291,-10.3693361683389,19.73614,18.0865,17.44561,17.18226,17.0172,5421,301,6,182,2.593091874021468e+18,STAR,3.274463e-05,2303,54629,525
230,1.2376622246189463e+18,225.334647760217,32.1675706954461,19.10267,18.21099,17.89844,17.719,17.69556,3900,301,3,597,3.3045932704446807e+18,STAR,-0.000350726,2935,54652,280
231,1.2376648176745843e+18,176.573319015021,36.3012015053119,24.16059,22.2897,20.53065,19.51211,18.99163,4504,301,1,126,5.238872009367378e+18,GALAXY,0.5609649,4653,55622,217
232,1.2376785980979284e+18,16.9829125202219,3.11922988024918,22.84746,22.68948,22.19306,21.90496,22.04329,7712,301,5,443,1.0617420700699611e+19,GALAXY,1.658337,9430,58112,671
233,1.2376682971317535e+18,188.364404489539,19.2220997390626,20.51132,18.21057,16.88598,16.40602,16.00385,5314,301,2,77,2.9408550298813993e+18,GALAXY,0.1945969,2612,54480,16
234,1.2376651274535567e+18,141.628107295112,26.2241182082635,21.24357,18.77984,17.59891,17.10459,16.75614,4576,301,2,194,2.1842813352820344e+18,GALAXY,0.1545215,1940,53383,129
235,1.23767112805725e+18,182.529786457645,10.4231007893671,20.40032,19.4509,19.1463,19.03633,19.09991,5973,301,3,156,3.6186432068639534e+18,STAR,0.0007335856,3214,54866,3
236,1.2376576321908902e+18,150.901091021028,51.0084455866964,22.20597,21.09845,20.89938,20.74336,20.95684,2831,301,1,74,7.498568802990578e+18,STAR,0.0001197742,6660,56370,274
237,1.2376515392497915e+18,189.157857778929,67.8503836060106,22.48874,21.62501,20.56167,19.73849,19.17603,1412,301,4,179,8.016627076911357e+18,GALAXY,0.6262982,7120,56720,799
238,1.237657630590894e+18,143.595587027347,45.5338518419875,24.63464,23.78798,21.97574,20.37658,22.8269,2830,301,6,236,8.237190483664984e+18,STAR,-0.0002787467,7316,56710,388
239,1.2376677828183327e+18,145.221871870849,17.8239631423958,21.9147,19.36311,17.91457,16.81875,16.24311,5194,301,4,213,2.66739905381744e+18,STAR,0.0001043898,2369,53733,517
240,1.237651250411471e+18,130.34183634182,50.2789027548417,24.78805,22.2461,20.60386,19.46972,18.93287,1345,301,2,152,8.231689907372055e+18,GALAXY,0.5557857,7311,57038,857
241,1.2376593244078743e+18,217.599888223148,54.5975889407011,23.38628,23.89898,21.80444,20.78876,19.90803,3225,301,1,72,9.456569513720175e+18,GALAXY,0.9628501,8399,57843,495
242,1.2376675390814295e+18,150.550282033038,22.0551812530092,22.59588,22.40343,22.25332,21.53032,21.09039,5137,301,6,251,1.0826678929450097e+19,GALAXY,0.805872,9616,58135,92
243,1.2376802988842693e+18,341.48683241945,21.3150207002703,23.32219,23.32782,22.14447,20.84096,19.84751,8108,301,5,127,8.54225906561059e+18,GALAXY,0.8003439,7587,57297,205
244,1.2376654415166833e+18,197.152159358789,29.1407681233232,20.03374,18.16031,17.26738,16.84958,16.56328,4649,301,3,97,2.261979982467197e+18,GALAXY,0.07029859,2009,53904,171
245,1.2376683368575795e+18,234.015932288377,17.098070586665,20.14964,18.22488,17.12543,16.66513,16.30293,5323,301,4,37,3.147010162947025e+18,GALAXY,0.1469133,2795,54563,436
246,1.2376709653797937e+18,127.043084491129,11.030065143388,24.8932,21.6995,21.22956,21.0911,20.61279,5935,301,4,71,5.075563471070057e+18,QSO,1.566544,4508,55600,24
247,1.237664846121337e+18,197.360013982657,38.0986676234092,23.70252,21.86789,20.1871,19.38764,18.94077,4510,301,6,13,4.479061640919407e+18,GALAXY,0.4679015,3978,55330,843
248,1.2376549483729395e+18,227.047671018619,59.9274687592924,25.79834,22.72288,20.87588,19.78923,19.32581,2206,301,2,70,7.86002912867807e+18,GALAXY,0.572646,6981,56443,443
249,1.2376554729004083e+18,257.765022069573,29.2132596242641,22.33643,22.09598,20.65883,19.65578,19.17764,2328,301,3,140,5.62973107729389e+18,GALAXY,0.5277223,5000,55715,842
250,1.2376536652508052e+18,131.670964473366,1.81534278722398,23.19862,21.13855,19.43607,18.78347,18.37222,1907,301,4,60,1.4108865462634e+19,GALAXY,0.3858285,12531,58932,777
251,1.237660764834759e+18,123.851640218267,25.7915992738483,18.52692,16.67546,15.82208,15.43127,15.10064,3560,301,4,106,1.4254283601750528e+18,GALAXY,0.04144317,1266,52709,142
252,1.2376515392625055e+18,242.513397892404,52.9787605544382,23.80235,24.24783,22.61609,21.57545,19.90298,1412,301,4,373,9.081775131853085e+18,GALAXY,0.01010632,8066,57544,969
253,1.237680296740389e+18,350.522324803239,20.6735159002391,22.38583,22.15372,21.70941,21.50684,21.35882,8108,301,1,182,8.563661328954448e+18,QSO,1.254976,7606,56977,242
254,1.2376672105087636e+18,134.042894463968,19.1814829642124,24.33898,22.60858,21.48558,20.16416,19.64139,5061,301,2,134,1.2485307618683e+19,STAR,0.0003201823,11089,58467,740
255,1.2376683540364006e+18,259.000705687775,41.7268318720146,19.98011,19.88865,20.10052,20.26787,20.28759,5327,301,4,21,2.5400703867547556e+18,STAR,0.002410197,2256,53859,146
256,1.237659132746204e+18,218.949515598469,50.1598795263148,22.13088,23.14135,21.53013,20.07389,19.44461,3180,301,4,91,7.570561801492125e+18,GALAXY,0.6652374,6724,56416,39
257,1.2376612120457382e+18,220.704348906829,44.5897392606345,18.68258,17.57349,17.07863,16.79921,16.66151,3664,301,5,68,1.4514109198704579e+18,GALAXY,0.03531206,1289,52734,458
258,1.237661433241797e+18,208.071504182428,44.1223150204694,23.81629,22.55379,21.45168,20.21029,19.29464,3716,301,1,148,9.435281313919949e+18,GALAXY,0.8455295,8380,57520,873
259,1.237667781756519e+18,174.031424300165,21.4319587158537,25.94678,22.89239,20.65948,19.51512,19.11439,5194,301,2,395,7.240876536676767e+18,GALAXY,0.6137456,6431,56311,779
